  145 , 0.058594644
  146 , 0.058594644
  147 , 0.058594644
  148 , 0.058594644
  149 , 0.058594644
  150 , 0.058594644
  151 , 0.058594644
  152 , 0.058594644
  153 , 0.058594644
  154 , 0.058594644
  155 , 0.058594644
  156 , 0.058594644
  157 , 0.058594644
  158 , 0.058594644
  159 , 0.058594644
  160 , 0.058594644
  161 , 0.058594644
  162 , 0.058594644
  163 , 0.058594644
  164 , 0.058594644
  165 , 0.058594644
  166 , 0.058594644
  167 , 0.058594644
  168 , 0.058594644
  169 , 0.058594644
  170 , 0.058594644
  171 , 0.058594644
  172 , 0.058594644
  173 , 0.058594644
  174 , 0.058594644
  175 , 0.058594644
  176 , 0.058594644
  177 , 0.058594644
  178 , 0.058594644
  179 , 0.05862516
  180 , 0.05865568
  181 , 0.059052415
  182 , 0.059510186
  183 , 0.061402306
  184 , 0.06317235
  185 , 0.06562905
  186 , 0.06724651
  187 , 0.06802472
  188 , 0.06831464
  189 , 0.06836042
  190 , 0.06836042
  191 , 0.06836042
  192 , 0.06836042
  193 , 0.06836042
  194 , 0.06836042
  195 , 0.06836042
  196 , 0.06836042
  197 , 0.06836042
  198 , 0.06836042
  199 , 0.06836042
  200 , 0.06836042
  201 , 0.06836042
  202 , 0.06836042
  203 , 0.06836042
  204 , 0.06836042
  205 , 0.06836042
  206 , 0.06836042
  207 , 0.06836042
  208 , 0.06836042
  209 , 0.06836042
  210 , 0.06836042
  211 , 0.06836042
  212 , 0.06836042
  213 , 0.06836042
  214 , 0.06836042
  215 , 0.06836042
  216 , 0.06836042
  217 , 0.06836042
  218 , 0.06836042
  219 , 0.06836042
  220 , 0.06836042
  221 , 0.06836042
  222 , 0.06836042
  223 , 0.06836042
  224 , 0.06836042
  225 , 0.06836042
  226 , 0.06836042
  227 , 0.06836042
  228 , 0.06836042
  229 , 0.06836042
  230 , 0.06836042
  231 , 0.06836042
  232 , 0.06836042
  233 , 0.06836042
  234 , 0.06836042
  235 , 0.06836042
  236 , 0.06836042
  237 , 0.06836042
  238 , 0.06836042
  239 , 0.06836042
  240 , 0.06836042
  241 , 0.06836042
  242 , 0.06836042
  243 , 0.06836042
  244 , 0.06836042
  245 , 0.06836042
  246 , 0.06836042
  247 , 0.06836042
  248 , 0.06836042
  249 , 0.06836042
  250 , 0.06836042
  251 , 0.06836042
  252 , 0.06836042
  253 , 0.06836042
  254 , 0.06836042
  255 , 0.06836042
  256 , 0.06836042
  257 , 0.06836042
  258 , 0.06836042
  259 , 0.06836042
  260 , 0.06836042
  261 , 0.06836042
  262 , 0.06836042
  263 , 0.06836042
  264 , 0.06836042
  265 , 0.06836042
  266 , 0.06836042
  267 , 0.06836042
  268 , 0.06836042
  269 , 0.06836042
  270 , 0.06836042
  271 , 0.06836042
  272 , 0.06836042
  273 , 0.06836042
  274 , 0.06836042
  275 , 0.06836042
  276 , 0.06836042
  277 , 0.06836042
  278 , 0.06836042
  279 , 0.06836042
  280 , 0.06836042
  281 , 0.06836042
  282 , 0.06836042
  283 , 0.06836042
  284 , 0.06836042
  285 , 0.06836042
  286 , 0.06836042
  287 , 0.06836042
  288 , 0.06836042
  289 , 0.06836042
  290 , 0.06836042
  291 , 0.06836042
  292 , 0.06836042
  293 , 0.06836042
  294 , 0.06836042
  295 , 0.06836042
  296 , 0.06836042
  297 , 0.06836042
  298 , 0.06836042
  299 , 0.06836042
  300 , 0.06836042
  301 , 0.06836042
  302 , 0.06836042
  303 , 0.06836042
  304 , 0.06836042
  305 , 0.06836042
  306 , 0.06836042
  307 , 0.06836042
  308 , 0.06836042
  309 , 0.06836042
  310 , 0.06836042
  311 , 0.06836042
  312 , 0.06836042
  313 , 0.06836042
  314 , 0.06836042
  315 , 0.06836042
  316 , 0.06836042
  317 , 0.06836042
  318 , 0.06836042
  319 , 0.06836042
  320 , 0.06836042
  321 , 0.06836042
  322 , 0.06836042
  323 , 0.06836042
  324 , 0.06836042
  325 , 0.06836042
  326 , 0.06836042
  327 , 0.06836042
  328 , 0.06836042
  329 , 0.06836042
  330 , 0.06836042
  331 , 0.06836042
  332 , 0.06836042
  333 , 0.06836042
  334 , 0.06836042
  335 , 0.06836042
  336 , 0.06836042
  337 , 0.06836042
  338 , 0.06836042
  339 , 0.06836042
  340 , 0.06836042
  341 , 0.06836042
  342 , 0.06836042
  343 , 0.06903181
  344 , 0.07206836
  345 , 0.07685969
  346 , 0.09230182
  347 , 0.1066453
  348 , 0.11561761
  349 , 0.11712825
  350 , 0.11718929
  351 , 0.11718929
  352 , 0.11718929
  353 , 0.11718929
  354 , 0.11718929
  355 , 0.11718929
  356 , 0.11718929
  357 , 0.11718929
  358 , 0.11718929
  359 , 0.11718929
  360 , 0.11718929
  361 , 0.11718929
  362 , 0.11718929
  363 , 0.11718929
  364 , 0.11718929
  365 , 0.11718929
  366 , 0.11718929
  367 , 0.11718929
  368 , 0.11718929
  369 , 0.11718929
  370 , 0.11718929
  371 , 0.11718929
  372 , 0.11718929
  373 , 0.11718929
  374 , 0.11718929
  375 , 0.11718929
  376 , 0.11718929
  377 , 0.11718929
  378 , 0.11718929
  379 , 0.11718929
  380 , 0.11718929
  381 , 0.11718929
  382 , 0.11718929
  383 , 0.11718929
  384 , 0.11718929
  385 , 0.11718929
  386 , 0.11718929
  387 , 0.11718929
  388 , 0.11718929
  389 , 0.11718929
  390 , 0.11718929
  391 , 0.11718929
  392 , 0.11718929
  393 , 0.11718929
  394 , 0.11718929
  395 , 0.11718929
  396 , 0.11718929
  397 , 0.11718929
  398 , 0.11718929
  399 , 0.11718929
  400 , 0.11718929
  401 , 0.11718929
  402 , 0.11718929
  403 , 0.11718929
  404 , 0.11718929
  405 , 0.11718929
  406 , 0.11718929
  407 , 0.11718929
  408 , 0.11718929
  409 , 0.11718929
  410 , 0.11718929
  411 , 0.11718929
  412 , 0.11718929
  413 , 0.11718929
  414 , 0.11718929
  415 , 0.11718929
  416 , 0.11718929
  417 , 0.11718929
  418 , 0.11718929
  419 , 0.11718929
  420 , 0.11718929
  421 , 0.11718929
  422 , 0.11718929
  423 , 0.11718929
  424 , 0.11718929
  425 , 0.11718929
  426 , 0.11718929
  427 , 0.11718929
  428 , 0.11718929
  429 , 0.11718929
  430 , 0.11718929
  431 , 0.11718929
  432 , 0.11718929
  433 , 0.11718929
  434 , 0.11718929
  435 , 0.11718929
  436 , 0.11718929
  437 , 0.11718929
  438 , 0.11718929
  439 , 0.11718929
  440 , 0.11718929
  441 , 0.1172961
  442 , 0.13493553
  443 , 0.1485771
  444 , 0.17216754
  445 , 0.17476158
  446 , 0.17576867
  447 , 0.17578393
  448 , 0.17578393
  449 , 0.17578393
  450 , 0.17578393
  451 , 0.17578393
  452 , 0.17578393
  453 , 0.17578393
  454 , 0.17578393
  455 , 0.17578393
  456 , 0.17578393
  457 , 0.17578393
  458 , 0.17578393
  459 , 0.17578393
  460 , 0.17578393
  461 , 0.17578393
  462 , 0.17578393
  463 , 0.17578393
  464 , 0.17578393
  465 , 0.17578393
  466 , 0.17578393
  467 , 0.17578393
  468 , 0.17578393
  469 , 0.17578393
  470 , 0.17578393
  471 , 0.17578393
  472 , 0.17578393
  473 , 0.17578393
  474 , 0.17578393
  475 , 0.17578393
  476 , 0.17578393
  477 , 0.17578393
  478 , 0.17578393
  479 , 0.17578393
  480 , 0.17578393
  481 , 0.17578393
  482 , 0.17578393
  483 , 0.17578393
  484 , 0.17578393
  485 , 0.17578393
  486 , 0.17578393
  487 , 0.17578393
  488 , 0.17578393
  489 , 0.17578393
  490 , 0.17578393
  491 , 0.17578393
  492 , 0.17578393
  493 , 0.17578393
  494 , 0.17578393
  495 , 0.17578393
  496 , 0.17578393
  497 , 0.17578393
  498 , 0.17578393
  499 , 0.17578393
  500 , 0.17578393
  501 , 0.17578393
  502 , 0.17578393
  503 , 0.17578393
  504 , 0.17578393
  505 , 0.17578393
  506 , 0.17578393
  507 , 0.17578393
  508 , 0.17578393
  509 , 0.17578393
  510 , 0.17578393
  511 , 0.17578393
  512 , 0.17578393
  513 , 0.17578393
  514 , 0.17578393
  515 , 0.17578393
  516 , 0.17578393
  517 , 0.17578393
  518 , 0.17578393
  519 , 0.17578393
  520 , 0.17578393
  521 , 0.17578393
  522 , 0.17578393
  523 , 0.17578393
  524 , 0.17578393
  525 , 0.17578393
  526 , 0.17578393
  527 , 0.17578393
  528 , 0.17578393
  529 , 0.17578393
  530 , 0.17578393
  531 , 0.17578393
  532 , 0.17578393
  533 , 0.17578393
  534 , 0.17578393
  535 , 0.17578393
  536 , 0.17578393
  537 , 0.17578393
  538 , 0.17578393
  539 , 0.17578393
  540 , 0.17578393
  541 , 0.17578393
  542 , 0.17578393
  543 , 0.17578393
  544 , 0.17578393
  545 , 0.17578393
  546 , 0.17578393
  547 , 0.17578393
  548 , 0.17578393
  549 , 0.17578393
  550 , 0.17578393
  551 , 0.17578393
  552 , 0.17578393
  553 , 0.17578393
  554 , 0.17578393
  555 , 0.17578393
  556 , 0.17578393
  557 , 0.17578393
  558 , 0.17578393
  559 , 0.17578393
  560 , 0.17578393
  561 , 0.17578393
  562 , 0.17578393
  563 , 0.17578393
  564 , 0.17578393
  565 , 0.17578393
  566 , 0.17578393
  567 , 0.17578393
  568 , 0.17578393
  569 , 0.17578393
  570 , 0.17578393
  571 , 0.17578393
  572 , 0.17578393
  573 , 0.17578393
  574 , 0.17578393
  575 , 0.17578393
  576 , 0.17578393
  577 , 0.17578393
  578 , 0.17578393
  579 , 0.17578393
  580 , 0.17578393
  581 , 0.17578393
  582 , 0.17578393
  583 , 0.17578393
  584 , 0.17578393
  585 , 0.17578393
  586 , 0.17578393
  587 , 0.17578393
  588 , 0.17578393
  589 , 0.17578393
  590 , 0.17578393
  591 , 0.17578393
  592 , 0.17578393
  593 , 0.17578393
  594 , 0.17578393
  595 , 0.17578393
  596 , 0.17578393
  597 , 0.17578393
  598 , 0.17578393
  599 , 0.17578393
  600 , 0.17578393
  601 , 0.17578393
  602 , 0.17578393
  603 , 0.17578393
  604 , 0.17578393
  605 , 0.17578393
  606 , 0.17578393
  607 , 0.17578393
  608 , 0.17578393
  609 , 0.17578393
  610 , 0.17578393
  611 , 0.17578393
  612 , 0.17578393
  613 , 0.17578393
  614 , 0.17578393
  615 , 0.17578393
  616 , 0.17578393
  617 , 0.17578393
  618 , 0.17578393
  619 , 0.17578393
  620 , 0.17578393
  621 , 0.17578393
  622 , 0.17578393
  623 , 0.17578393
  624 , 0.17578393
  625 , 0.17578393
  626 , 0.17578393
  627 , 0.17578393
  628 , 0.17578393
  629 , 0.17578393
  630 , 0.17578393
  631 , 0.17578393
  632 , 0.17578393
  633 , 0.17578393
  634 , 0.17578393
  635 , 0.17578393
  636 , 0.17578393
  637 , 0.17578393
  638 , 0.17578393
  639 , 0.17578393
  640 , 0.17578393
  641 , 0.17578393
  642 , 0.17578393
  643 , 0.17578393
  644 , 0.17578393
  645 , 0.17578393
  646 , 0.17578393
  647 , 0.17578393
  648 , 0.17578393
  649 , 0.17578393
  650 , 0.17578393
  651 , 0.17578393
  652 , 0.17578393
  653 , 0.17578393
  654 , 0.17578393
  655 , 0.17578393
  656 , 0.17578393
  657 , 0.17578393
  658 , 0.17578393
  659 , 0.17578393
  660 , 0.17578393
  661 , 0.17578393
  662 , 0.17578393
  663 , 0.17578393
  664 , 0.17578393
  665 , 0.17578393
  666 , 0.17578393
  667 , 0.17578393
  668 , 0.17578393
  669 , 0.17578393
  670 , 0.17578393
  671 , 0.17578393
  672 , 0.17578393
  673 , 0.17578393
  674 , 0.17578393
  675 , 0.17578393
  676 , 0.17578393
  677 , 0.17578393
  678 , 0.17578393
  679 , 0.17578393
  680 , 0.17578393
  681 , 0.17578393
  682 , 0.17578393
  683 , 0.17578393
  684 , 0.17578393
  685 , 0.17578393
  686 , 0.17578393
  687 , 0.17578393
  688 , 0.17578393
  689 , 0.17578393
  690 , 0.17578393
  691 , 0.17578393
  692 , 0.17578393
  693 , 0.17578393
  694 , 0.17578393
  695 , 0.17578393
  696 , 0.17578393
  697 , 0.17578393
  698 , 0.17578393
  699 , 0.17578393
  700 , 0.17578393
  701 , 0.17578393
  702 , 0.17578393
  703 , 0.17578393
  704 , 0.17578393
  705 , 0.17578393
  706 , 0.17578393
  707 , 0.17578393
  708 , 0.17578393
  709 , 0.17578393
  710 , 0.17578393
  711 , 0.17578393
  712 , 0.17578393
  713 , 0.17578393
  714 , 0.17578393
  715 , 0.17578393
  716 , 0.17578393
  717 , 0.17578393
  718 , 0.17578393
  719 , 0.17578393
  720 , 0.17578393
  721 , 0.17578393
  722 , 0.17578393
  723 , 0.17578393
  724 , 0.17578393
  725 , 0.17578393
  726 , 0.17578393
  727 , 0.17578393
  728 , 0.17578393
  729 , 0.17578393
  730 , 0.17578393
  731 , 0.17578393
  732 , 0.17578393
  733 , 0.17578393
  734 , 0.17578393
  735 , 0.17578393
  736 , 0.17578393
  737 , 0.17578393
  738 , 0.17578393
  739 , 0.17578393
  740 , 0.17578393
  741 , 0.17578393
  742 , 0.17578393
  743 , 0.17578393
  744 , 0.17578393
  745 , 0.17578393
  746 , 0.17578393
  747 , 0.17578393
  748 , 0.17578393
  749 , 0.17578393
  750 , 0.17578393
  751 , 0.17578393
  752 , 0.17578393
  753 , 0.17578393
  754 , 0.17578393
  755 , 0.17578393
  756 , 0.17578393
  757 , 0.17578393
  758 , 0.17578393
  759 , 0.17578393
  760 , 0.17578393
  761 , 0.17578393
  762 , 0.17578393
  763 , 0.17578393
  764 , 0.17578393
  765 , 0.17578393
  766 , 0.17578393
  767 , 0.17578393
  768 , 0.17578393
  769 , 0.17578393
  770 , 0.17578393
  771 , 0.17578393
  772 , 0.17578393
  773 , 0.17578393
  774 , 0.17578393
  775 , 0.17578393
  776 , 0.17578393
  777 , 0.17578393
  778 , 0.17578393
  779 , 0.17578393
  780 , 0.17578393
  781 , 0.17578393
  782 , 0.17578393
  783 , 0.17578393
  784 , 0.17578393
  785 , 0.17578393
  786 , 0.17578393
  787 , 0.17578393
  788 , 0.17578393
  789 , 0.17578393
  790 , 0.17578393
  791 , 0.17578393
  792 , 0.17578393
  793 , 0.17578393
  794 , 0.17578393
  795 , 0.17578393
  796 , 0.17578393
  797 , 0.17578393
  798 , 0.17578393
  799 , 0.17578393
  800 , 0.17578393
